time		ext
1423526825000	//@一句话情诗表白:史密森尼學會 国立自然历史博物馆 藏品展示。[熊猫] 
1422937089000	@Reine邦邦 
1422566101000	转发微博
1422413747000	转发微博
1421754106000	转发微博
1420102449000	//@美好的经典台词:9种奶茶的不同做法 [鼓掌]  
1413760457000	//@实用心理学:待你长裙落地，我必短裙相配。
1411438032000	//@后twilight时代Fay:转发微博
1411438023000	//@后twilight时代Fay://@靠谱影评:[心]
1411437896000	//@后twilight时代Fay:Repost
1411347938000	//@8090心情签名:好希望有那么一个人 能让我朝思暮想[偷笑]  @学穿衣爱潮搭 
1411347834000	//@英语情诗表白:给我倾世温柔，我必将陪你到白头。[爱你] @一句暖心的情话 
1411347792000	转发微博
1410992765000	转发微博
1409281248000	//@情书丶心语:少了一种能见你的身份[兔子]推荐关注@一句美文一段情 
1409187212000	转发微博
1408423492000	//@伤不起的经济学:一不小心就到了别的国家~[偷笑]@寰球旅游
1407834383000	@CosmicMissCool 队服瞬间不高大上了[哈哈]//@情书丶心语:有趣的闺蜜装[c左右看]推荐关注@欧美潮时尚 
1407834119000	//@今有木兮://@精神病院门没关好我跑出来了:！ //@我的朋友是个呆B:卧槽！瞬间想到了《苍穹之下》//@其声呜呜然: 卧槽?//@你才是蠢狗: 原来彩虹是圆形的！？ //@小艹鸡:涨姿势！ //@德州电锯白求恩:哇[吃惊]
1407833452000	转发微博
1407592956000	@c甄萱欣辰c 这不太好叭。。哪里有//@占星小巫爱星座:快来来看看你排第几？[偷笑] 
1407591415000	哀莫过于我情至深，你却不懂。 http://t.cn/RPCT3OF
1407578520000	@CosmicMissCool  突然忘了最后一个怎么做[衰][哈哈]//@女人丶活出你的高资态: 据说可以逼疯文科生的六张图，看完心好累！！！刚开始第一个就醉了…[哈哈]
1407322742000	@CosmicMissCool 你说我男神能行吗[哈哈]//@一句心情签名:我可以！[害羞]
1407196373000	//@一句心情签名: 美翻了！[心]
1406155074000	//@情书丶心语:最理想的生活[兔子]推荐关注@宫崎骏漫画集 
1403066742000	@c甄萱欣辰c 不想多说什么了[哈哈]//@送给十二星座的999封信:女朋友给做的西红柿鸡蛋汤..感觉这辈子都不会再饿了~~[阴险]
1403066653000	@c甄萱欣辰c 一看就是说我呢[酷]//@一句话情诗表白:越有本事的男人越没脾气[赞啊]推荐关注@唯美丶手机墙纸
1398472539000	转发微博
1398472453000	转发微博
1385036657000	天可以很蓝，景可以很美，但那不是家的地方。
1383494657000	有一种不哭，因为身边关心你的人太多，掉眼泪了怕他们伤心。有一种不哭，因为世态薄凉，难过给谁看。 我在这里:http://t.cn/z8A4hci
1382787714000	把我生命里最美好的一部分裁剪下来缝进你的生命里 我在这里:http://t.cn/z8AbXbg
1380811013000	转发微博
1380587338000	转发微博
1379321309000	转发微博
1378908653000	最绝望的事情不过就是看着你消失在人群中,然后再也不回头
1378372574000	转发微博
1376608788000	我们说好要一直在一起 是不是只是童言无忌
1376267084000	转发微博
1376266881000	转发微博
1376265825000	 @c娜片星辰c 这个狠。。13号是什么日子?
1376265430000	每个人都有一次被原谅的权利
1376265196000	转发微博
1376228826000	很想有一天 我也可以骄傲的说 还好我们一起走到了最后
1376009369000	你送给我最好的礼物就是出席在我的生命里
1375764820000	转发微博
1375102531000	转发微博
1375102286000	转发微博
1375101819000	转发微博
1374483427000	他们说:白描亦能入骨
1373796689000	南湘:≪包法利夫人≫里有句话,对我来说,像一枚掌心里的软刺。那句话说,她想去巴黎,她也很想死。
1373497451000	转发微博
1373497364000	转发微博
1373497216000	转发微博
1373416218000	转发微博
1373415834000	转发微博
1370915879000	转发微博
1369530555000	转发微博
1369530428000	转发微博
1369530178000	转发微博
1369405569000	转发微博
1369403938000	转发微博
1369398486000	转发微博
1369313237000	转发微博
1367631327000	转发微博
1367630077000	转发微博
1367475869000	转发微博
1367126514000	转发微博
1365816597000	@ c娜片星辰c 看看。。啊呀。。
1365815156000	转发微博
1365688193000	转发微博
1365605102000	转发微博
1365078600000	转发微博
1365078076000	转发微博
1364957429000	转发微博
1364892454000	转发微博
1364823677000	不合适的，戒了吧
1364741377000	转发微博
1363526393000	没有原因,只是我在意你不在意的。
1361894398000	@c娜片星辰c 这个这个好玩,我得计划计划,哈哈
1361894156000	转发微博
1361894121000	转发微博
1361894097000	转发微博
1361894038000	转发微博
1361893969000	转发微博
1361893930000	转发微博
1361893832000	转发微博
1361893770000	转发微博
1361893677000	转发微博
1360129718000	//@一句心情签名: 中国最美的油菜花海，好想去。[心]
1360129586000	//@幾米的小小世界: 80后90后的通病。。
1360129375000	@c娜片星辰c 哈哈~
1360129353000	转发微博
1360129328000	//@一句话情诗表白
1360129112000	转发微博
1360129086000	转发微博
1360048543000	//@美好的经典台词
1360048239000	//@星座宝典: [心]
1358044016000	转发微博
1358043931000	转发微博
1357965044000	转发微博
1357964988000	转发微博
1357964973000	转发微博
1357964925000	转发微博
1357964903000	转发微博
1357964869000	转发微博
1357964820000	转发微博
1357919891000	转发微博
1357919686000	转发微博
1357919611000	转发微博
1357919284000	转发微博
1357919237000	转发微博
1357919177000	转发微博
1357831958000	转发微博
1357831925000	转发微博
1357690017000	摘录到《《小世界》》 http://t.cn/zj3yY2s
1357690015000	摘录到《《小世界》》 http://t.cn/zj3yTIM
1357557377000	转发微博
1357557340000	转发微博
1357557269000	转发微博
1357556928000	转发微博
1356003267000	那种坚持，见了，就会心疼。
1355932077000	你说的对,孤僻是很好的形容词
1355918692000	转发微博
1355918292000	转发微博
1355734410000	转发微博
1355734133000	转发微博
1355650345000	转发微博
1355575797000	转发微博
1355535652000	转发微博
1355535523000	转发微博
1355408055000	转发微博
1355400043000	转发微博
1355399994000	转发微博
1355390099000	转发微博
1355230749000	转发微博
1355230701000	转发微博
1355226337000	转发微博
1355226282000	转发微博
1355140465000	转发微博
1355140410000	转发微博
1355042340000	转发微博
1355041892000	转发微博
1355041843000	转发微博
1355021013000	//@一句心情签名: 发型真的很重要！！[哈哈]
1355020987000	@c娜片星辰c 不是特别好看，但意思到了//@围脖经典语录: 闺蜜婚纱照，美腻~[爱你]
1355020852000	转发微博
1355020777000	//@送给十二星座的999封信
1355020756000	//@经典丶微心语: 晚安，傻瓜
1355015192000	转发微博
1355015050000	@c娜片星辰c 呦~西施
1355014958000	转发微博
1354968295000	//@79号玛瑙: 转发微博
1354890472000	转发微博
1354890257000	转发微博
1354890230000	转发微博
1354890141000	转发微博
1354889648000	转发微博
1354889215000	转发微博
1354889135000	@c娜片星辰c 这个准耶，你快收定婚戒指了，嘿嘿
1354888991000	转发微博
1354888847000	@c娜片星辰c 我打出来的是辰辰耶~~
1354888556000	转发微博
1354888452000	转发微博
1354796794000	转发微博
1354796767000	转发微博
1354796650000	转发微博
1354796559000	转发微博
1354796528000	转发微博
1354794683000	@c娜片星辰c
1354794620000	转发微博
1354794534000	转发微博
